"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FC","2024-05-21","86.5","1.81","6.08","Suárez, Ranger",543760,624133,,"foul",,,,,5,"Marcus Semien doubles (12) on a fly ball to left fielder Brandon Marsh.   Derek Hill scores.","R","R","L","PHI","TEX","S",,,1,0,2024,"-0.26","0.51","-0.24","2.49",,656537,,1,3,"Top",,,,,592663,,,-4.393388319744628,-126.01602303661515,-3.468872788854263,-1.939125095423591,23.83744598477384,-26.23888676426824,"3.3","1.63",142,"71.2",15,"87.2",2086,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.99",,,,,,,,17,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",199,"0","-0.052","68.81074","7.16713"
"CU","2024-05-21","75.5","1.73","5.97","Suárez, Ranger",543760,624133,,"blocked_ball",,,,,13,"Marcus Semien doubles (12) on a fly ball to left fielder Brandon Marsh.   Derek Hill scores.","R","R","L","PHI","TEX","B",,,0,0,2024,"-0.94","-0.96","-0.88","0.69",,656537,,1,3,"Top",,,,,592663,,,-3.78663454601421,-109.78597595228162,-2.079185578943486,-6.778729251592214,21.802866206037642,-39.66398068163491,"3.32","1.65",,,,"75.4",2240,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.98",,,,,,,,17,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",314,"0","0.032",,
"FC","2024-05-21","85.1","1.82","6.03","Suárez, Ranger",665750,624133,"field_out","hit_into_play",,,,,5,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","X",4,"popup",3,2,2024,"-0.47","0.36","-0.13","2.64",,656537,,0,3,"Top",126.38,122.18,,,592663,,,-3.6474980418524425,-123.87153086780971,-2.344989665983829,-4.036262269698825,25.49726417358166,-28.245650492415574,"3.59","1.71",207,"84.4",58,"85.2",2096,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.1",0.023,0.021,"0",1,0,0,3,16,8,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",202,"0.047","-0.421","71.19984","7.52386"
"CU","2024-05-21","75.9","1.72","6","Suárez, Ranger",665750,624133,,"blocked_ball",,,,,13,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","B",,,2,2,2024,"-1.32","-0.96","-1.37","0.77",,,656537,0,3,"Top",,,,,592663,,,-4.106912522605564,-110.39311249306908,-2.0055156930742437,-9.756598658555204,23.27564944491191,-39.74901568857767,"3.36","1.67",,,,"75.4",2261,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.11",,,,,,,,16,7,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",316,"-0.029","0.178",,
"FF","2024-05-21","92.9","1.9","5.94","Suárez, Ranger",665750,624133,,"foul",,,,,8,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","S",,,2,2,2024,"0.69","0.92","0.25","2.19",,,656537,0,3,"Top",,,,,592663,,,-5.742386439799957,-135.0982142933915,-5.848155707417227,9.69999642471015,28.475507050513613,-19.888789913555602,"3.59","1.71",242,"79.8",46,"93",1991,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.2",,,,,,,,16,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0","72.67469","7.25488"
"FF","2024-05-21","91.8","1.89","5.96","Suárez, Ranger",665750,624133,,"foul",,,,,3,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","S",,,2,2,2024,"0.48","1.11","0.62","3.65",,,656537,0,3,"Top",,,,,592663,,,-4.259955934386798,-133.52720462515745,-2.351364775729036,6.712202274932637,31.097015709369327,-18.67978210224812,"3.59","1.71",223,"74",45,"91.7",1920,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.06",,,,,,,,16,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0","0","60.44568","5.69118"
"SI","2024-05-21","91","1.67","6.04","Suárez, Ranger",665750,624133,,"ball",,,,,11,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","B",,,1,2,2024,"1.13","0.52","-1.71","2.67",,,656537,0,3,"Top",,,,,592663,,,-10.913451121402714,-131.90774540486657,-3.570507237950729,15.633190843955129,31.32619478380803,-25.52541354573938,"3.42","1.69",,,,"90.7",1926,"6.6",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.94",,,,,,,,16,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","0.067",,
"FF","2024-05-21","90.8","1.77","6.04","Suárez, Ranger",665750,624133,,"foul",,,,,1,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","S",,,1,1,2024,"0.16","0.94","-0.81","3.26",,,656537,0,3,"Top",,,,,592663,,,-6.83660769541943,-132.0821891147079,-3.0591308172518503,3.39126121607876,28.906840257198905,-20.738795302191793,"3.59","1.71",6,"71.9",-29,"91.1",1814,"6.6",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.92",,,,,,,,16,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","-0.075","51.55466","5.5586"
"FC","2024-05-21","86.1","1.79","6.07","Suárez, Ranger",665750,624133,,"blocked_ball",,,,,13,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","B",,,0,1,2024,"-0.33","0.42","-1.42","0.84",,,656537,0,3,"Top",,,,,592663,,,-6.966623511416799,-125.15800288793146,-7.049046148639516,-2.0977419944441493,25.404052738102273,-26.473909880701466,"3.47","1.69",,,,"86.5",2088,"6.6",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.88",,,,,,,,16,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",181,"0","0.052",,
"FF","2024-05-21","91.7","2","5.94","Suárez, Ranger",665750,624133,,"called_strike",,,,,8,"Leody Taveras pops out to second baseman Kody Clemens.","R","R","L","PHI","TEX","S",,,0,0,2024,"0.6","0.48","0.27","2.18",,,656537,0,3,"Top",,,,,592663,,,-5.667224299227032,-133.46674338955384,-4.671746551264809,8.357430535075027,29.46339966885623,-25.63626628331266,"3.53","1.72",,,,"91.5",1792,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.27",,,,,,,,16,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",129,"0","-0.063",,
"CU","2024-05-21","73","1.78","6.01","Suárez, Ranger",656537,624133,"single","hit_into_play",,,,,7,"Derek Hill singles on a line drive to center fielder Johan Rojas.","R","R","L","PHI","TEX","X",8,"line_drive",0,1,2024,"-1.3","-0.74","-0.7","1.47",,,,0,3,"Top",122.77,91.25,,,592663,,,-2.7767914111599223,-106.22234753121347,-0.4194070094899205,-9.186422158425378,20.511833007299675,-37.88325532987429,"3.42","1.58",192,"72",22,"72.9",2167,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"53.98",0.96,0.864,"0.9",1,1,0,4,15,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",311,"-0.04","0.435","71.58231","8.51241"
"FC","2024-05-21","85","1.75","6.13","Suárez, Ranger",656537,624133,,"foul",,,,,13,"Derek Hill singles on a line drive to center fielder Johan Rojas.","R","R","L","PHI","TEX","S",,,0,0,2024,"-0.46","0.34","-1.28","2.38",,,,0,3,"Top",,,,,592663,,,-6.206300574377292,-123.62555670379679,-3.0892483666244734,-3.3301369526050815,26.227226697111625,-28.254443039878453,"3.42","1.58",371,"105.3",32,"84.9",2087,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.08",,,,,,,,15,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0","-0.033","81.81975","7.96204"
"CH","2024-05-21","80","2.04","5.87","Suárez, Ranger",669701,624133,"strikeout","swinging_strike",,,,,14,"Josh Smith strikes out swinging.","R","L","L","PHI","TEX","S",2,,0,2,2024,"1.03","-0.04","0.71","1.29",,,,2,2,"Top",,,,,592663,,,-4.8625535331189695,-116.38780943917847,-3.3169387404499076,10.273105486463994,21.26368587070421,-32.11265771997267,"3.12","1.45",,,,"79.9",1223,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.32",,0,"0",1,0,0,,11,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",116,"0.01","-0.061","75.14261","8.02156"
"FF","2024-05-21","92.8","1.95","5.84","Suárez, Ranger",669701,624133,,"foul",,,,,4,"Josh Smith strikes out swinging.","R","L","L","PHI","TEX","S",,,0,1,2024,"0.4","1.1","-0.56","2.49",,,,2,2,"Top",,,,,592663,,,-7.295825154722375,-134.9658020351624,-5.1696196064758775,6.478085281821477,30.1013770260591,-17.809103403791894,"3.12","1.45",89,"72.4",7,"92.8",1915,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.14",,,,,,,,11,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0","-0.022","68.53733","6.29907"
"SI","2024-05-21","92.3","1.9","5.92","Suárez, Ranger",669701,624133,,"called_strike",,,,,4,"Josh Smith strikes out swinging.","R","L","L","PHI","TEX","S",,,0,0,2024,"1.35","0.48","-0.47","2.42",,,,2,2,"Top",,,,,592663,,,-8.955391636584277,-134.02031017501815,-4.102544870394758,18.171061407659725,29.599383024682712,-25.677212879293748,"3.02","1.46",,,,"92.3",1890,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.07",,,,,,,,11,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","-0.016",,
"CH","2024-05-21","81","1.89","5.85","Suárez, Ranger",663993,624133,"strikeout","swinging_strike",,,,,8,"Nathaniel Lowe strikes out swinging.","R","L","L","PHI","TEX","S",2,,2,2,2024,"1.16","0.28","-0.06","1.67",,,,1,2,"Top",,,,,592663,,,-6.5761303437754375,-117.68170813999933,-3.1316449571203155,12.08178317076321,25.65569447143337,-29.103657965444008,"3.33","1.45",,,,"80.6",1149,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.08",,0,"0",1,0,0,,10,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0.017","-0.142","64.09619","8.74817"
"FF","2024-05-21","91.5","2.01","5.82","Suárez, Ranger",663993,624133,,"ball",,,,,11,"Nathaniel Lowe strikes out swinging.","R","L","L","PHI","TEX","B",,,1,2,2024,"0.29","0.96","-0.92","3.23",,,,1,2,"Top",,,,,592663,,,-8.020552143248976,-132.99494838204976,-2.687051072765314,5.271285566159561,29.689000583628758,-20.398955678362213,"3.18","1.46",,,,"91.2",1933,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.22",,,,,,,,10,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","0.027",,
"FF","2024-05-21","92.5","1.95","5.92","Suárez, Ranger",663993,624133,,"ball",,,,,11,"Nathaniel Lowe strikes out swinging.","R","L","L","PHI","TEX","B",,,0,2,2024,"0.32","0.95","-1.27","2.61",,,,1,2,"Top",,,,,592663,,,-8.909869032071768,-134.43298018625288,-4.6790792903770315,5.894159839260936,29.77385172154012,-19.763497973468777,"3.17","1.44",,,,"92.4",1888,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.18",,,,,,,,10,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","0.013",,
"SI","2024-05-21","90.3","1.84","6.04","Suárez, Ranger",663993,624133,,"foul",,,,,14,"Nathaniel Lowe strikes out swinging.","R","L","L","PHI","TEX","S",,,0,1,2024,"1.45","0.21","1.05","1.74",,,,1,2,"Top",,,,,592663,,,-5.06540038319126,-131.24824648014317,-5.12001659977148,17.858737423299825,31.278838997290542,-28.741119499956337,"3.33","1.45",3,"68.1",-29,"90",1993,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.03",,,,,,,,10,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","-0.036","76.15659","7.5717"
"SI","2024-05-21","91","1.82","5.98","Suárez, Ranger",663993,624133,,"called_strike",,,,,8,"Nathaniel Lowe strikes out swinging.","R","L","L","PHI","TEX","S",,,0,0,2024,"1.21","0.4","-0.08","1.95",,,,1,2,"Top",,,,,592663,,,-7.364964765758376,-132.19013778107762,-4.999909431613098,15.740026031893194,30.164212121067564,-26.597401566597913,"3.3","1.5",,,,"90.7",1855,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.12",,,,,,,,10,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","-0.023",,
"CU","2024-05-21","73.1","1.79","5.98","Suárez, Ranger",677649,624133,"strikeout","swinging_strike",,,,,13,"Ezequiel Duran strikes out swinging.","R","R","L","PHI","TEX","S",2,,2,2,2024,"-1.36","-0.83","-0.52","0.81",,,,0,2,"Top",,,,,592663,,,-2.3071132729439374,-106.3336942901495,-1.5200563414549055,-9.764480164017613,20.86466419854579,-38.345574213654224,"3.35","1.57",,,,"72.9",2164,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.03",,0,"0",1,0,0,,9,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",310,"0.023","-0.203","75.77567","8.13924"
"CU","2024-05-21","73.4","1.73","6.03","Suárez, Ranger",677649,624133,,"ball",,,,,13,"Ezequiel Duran strikes out swinging.","R","R","L","PHI","TEX","B",,,1,2,2024,"-1.1","-1.05","-0.9","-0.41",,,,0,2,"Top",,,,,592663,,,-3.4191029013994734,-106.72519162690841,-3.7719140773038453,-7.623634554533639,21.467705343349387,-39.555024771703074,"3.13","1.49",,,,"73",2196,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.05",,,,,,,,9,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",313,"0","0.036",,
"FF","2024-05-21","91.2","2.03","6.06","Suárez, Ranger",677649,624133,,"foul",,,,,1,"Ezequiel Duran strikes out swinging.","R","R","L","PHI","TEX","S",,,1,1,2024,"0.33","0.86","-0.52","3.38",,,,0,2,"Top",,,,,592663,,,-7.10156254233882,-132.55793482149775,-2.6554671129957126,5.469212687544883,29.576736704768354,-21.68606664022765,"3.35","1.57",235,"82.1",23,"90.8",1875,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.3",,,,,,,,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","-0.05",,
"FF","2024-05-21","90.6","1.95","6.02","Suárez, Ranger",677649,624133,,"ball",,,,,11,"Ezequiel Duran strikes out swinging.","R","R","L","PHI","TEX","B",,,0,1,2024,"0.43","0.91","-1.12","2.66",,,,0,2,"Top",,,,,592663,,,-8.590637838515905,-131.64147397328793,-4.3897666220649985,6.870502665995233,28.85920758406602,-20.79539798020134,"3.29","1.58",,,,"90.5",1938,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.14",,,,,,,,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0","0.023",,
"CU","2024-05-21","73.1","1.84","6","Suárez, Ranger",677649,624133,,"called_strike",,,,,3,"Ezequiel Duran strikes out swinging.","R","R","L","PHI","TEX","S",,,0,0,2024,"-1.29","-0.95","0.53","2.77",,,,0,2,"Top",,,,,592663,,,-0.40655786129644517,-106.30627456375225,2.581297173214161,-9.564284762838769,20.79767714164298,-40.066354336689024,"3.18","1.59",,,,"72.5",2224,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.29",,,,,,,,9,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",311,"0","-0.033",,
"FF","2024-05-21","91.8","2.01","5.91","Suárez, Ranger",641680,624133,"field_out","hit_into_play",,,,,8,"Jonah Heim grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","TEX","X",5,"ground_ball",2,2,2024,"0.2","0.85","-0.22","2.23",,,543257,2,1,"Top",111.14,161.88,,,592663,,,-6.0780573940123945,-133.61411449201526,-5.383432523973806,3.5500199691539933,25.790108199047573,-20.997071472225596,"3.56","1.67",3,"81.1",-37,"92.4",1898,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.09",0.066,0.051,"0",1,0,0,2,4,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.022","-0.197","69.51055","7.04736"
"CH","2024-05-21","79.9","1.99","5.8","Suárez, Ranger",641680,624133,,"swinging_strike",,,,,12,"Jonah Heim grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","TEX","S",,,2,1,2024,"0.88","-0.02","1.58","2.76",,,543257,2,1,"Top",,,,,592663,,,-2.541619200248248,-116.40429269817051,0.03896947732107092,8.452158297313765,21.617639844395313,-32.58226111895687,"3.56","1.67",,,,"80",1194,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.23",,,,,,,,4,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",120,"0","-0.062","68.21909","7.71373"
"CU","2024-05-21","75.7","1.83","5.99","Suárez, Ranger",641680,624133,,"foul",,,,,13,"Jonah Heim grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","TEX","S",,,2,0,2024,"-1.15","-0.75","-1.34","2.12",,,543257,2,1,"Top",,,,,592663,,,-4.571575273387816,-110.19118279374138,0.4155830996983232,-8.426548766522362,21.280766519088104,-38.562777144392854,"3.56","1.67",14,"96.1",-9,"75.7",2253,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.05",,,,,,,,4,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",317,"0","-0.04","66.70799","8.1314"
"SI","2024-05-21","92.4","1.95","5.9","Suárez, Ranger",641680,624133,,"ball",,,,,13,"Jonah Heim grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","TEX","B",,,1,0,2024,"1.15","0.41","-0.45","1.18",,,543257,2,1,"Top",,,,,592663,,,-8.583415228917394,-134.12654392357993,-7.051854471470505,15.713876003587183,28.471194800177418,-25.877905364772925,"3.54","1.69",,,,"92.2",1978,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.23",,,,,,,,4,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","0.043",,
"SI","2024-05-21","91.1","2.01","5.91","Suárez, Ranger",641680,624133,,"ball",,,,,13,"Jonah Heim grounds out, third baseman Alec Bohm to first baseman Bryce Harper.","R","R","L","PHI","TEX","B",,,0,0,2024,"1.13","0.41","-0.31","1.28",,,543257,2,1,"Top",,,,,592663,,,-8.278546909592043,-132.3952104670548,-6.593041218209403,15.11820116849283,28.234722263498487,-26.145741548904486,"3.62","1.68",,,,"91.3",1963,"6.5",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.03",,,,,,,,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",134,"0","0.028",,
"SI","2024-05-21","90.8","1.96","6.01","Suárez, Ranger",543257,624133,"walk","ball",,,,,14,"Robbie Grossman walks.","R","R","L","PHI","TEX","B",,,3,2,2024,"1.33","0.17","1.1","1.93",,,,2,1,"Top",,,,,592663,,,-5.011422129876956,-132.11533822523845,-4.662200139372548,16.61591016341281,28.86479758979138,-29.32375574436265,"3.1","1.45",,,,"90.8",1875,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.15",,0.689131,"0.7",1,0,0,,3,6,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",137,"-0.012","0.103",,
"SI","2024-05-21","92.1","2.11","5.95","Suárez, Ranger",543257,624133,,"ball",,,,,14,"Robbie Grossman walks.","R","R","L","PHI","TEX","B",,,2,2,2024,"1.37","0.3","0.1","0.79",,,,2,1,"Top",,,,,592663,,,-8.078231565845913,-133.6889623626249,-7.87241443400679,18.166604718511394,29.12986498775165,-27.059308512426323,"3.08","1.45",,,,"92",1970,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.11",,,,,,,,3,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","0.041",,
"CU","2024-05-21","73.3","1.99","5.99","Suárez, Ranger",543257,624133,,"ball",,,,,14,"Robbie Grossman walks.","R","R","L","PHI","TEX","B",,,1,2,2024,"-1.23","-1.01","0.44","0.44",,,,2,1,"Top",,,,,592663,,,-1.0028290825105832,-106.66486779566294,-1.9932551407973613,-9.02972244961735,21.719809991902757,-39.66109269741857,"3.01","1.41",,,,"72.8",2202,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.17",,,,,,,,3,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",317,"0","0.015",,
"SI","2024-05-21","91.8","1.9","6.09","Suárez, Ranger",543257,624133,,"ball",,,,,11,"Robbie Grossman walks.","R","R","L","PHI","TEX","B",,,0,2,2024,"1.33","0.47","-1.07","3.28",,,,2,1,"Top",,,,,592663,,,-10.38869887882031,-133.26902027288293,-2.2024538083610112,18.140017334881872,30.57410992397447,-26.315191810701904,"3.11","1.47",,,,"91.3",1962,"6.3",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.22",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",144,"0","0.009",,
"SI","2024-05-21","90.3","2.04","5.97","Suárez, Ranger",543257,624133,,"swinging_strike",,,,,9,"Robbie Grossman walks.","R","R","L","PHI","TEX","S",,,0,1,2024,"1.36","0.52","0.63","1.3",,,,2,1,"Top",,,,,592663,,,-6.40501578855947,-131.16760798455854,-6.742773905411784,17.11979744039882,29.76811701735327,-24.854281236409147,"3.1","1.4",,,,"90.1",1928,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.08",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",154,"0","-0.022","70.40821","7.20512"
"FF","2024-05-21","92.5","2.07","5.94","Suárez, Ranger",543257,624133,,"called_strike",,,,,12,"Robbie Grossman walks.","R","R","L","PHI","TEX","S",,,0,0,2024,"0.64","1.12","0.89","2.78",,,,2,1,"Top",,,,,592663,,,-4.378307105957543,-134.5765622207173,-4.660864092635687,8.676877203823548,29.493307476590015,-17.72168017596674,"3.24","1.41",,,,"92.2",1896,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.35",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",131,"0","-0.016",,
"FF","2024-05-21","93.1","1.99","5.85","Suárez, Ranger",608369,624133,"strikeout","swinging_strike",,,,,4,"Corey Seager strikes out swinging.","R","L","L","PHI","TEX","S",2,,1,2,2024,"0.63","0.92","-0.49","2.34",,,,1,1,"Top",,,,,592663,,,-7.72470982664415,-135.31661997820083,-5.256889744249316,9.440128404682337,28.564481727430447,-19.948112401210636,"3.5","1.54",,,,"93",1943,"6.2",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.28",,0,"0",1,0,0,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",126,"0.015","-0.115","73.60273","6.30236"
"CU","2024-05-21","73.3","1.95","6.05","Suárez, Ranger",608369,624133,,"ball",,,,,14,"Corey Seager strikes out swinging.","R","L","L","PHI","TEX","B",,,0,2,2024,"-1.26","-0.89","1.25","1.84",,,,1,1,"Top",,,,,592663,,,0.7941230437464455,-106.74709814369571,0.4383272258914941,-9.742591903065888,20.406028311983285,-39.23629983324747,"3.28","1.46",,,,"73.2",2172,"6.4",745578,624133,592663,547180,665019,664761,681082,669016,679032,592206,"54.08",,,,,,,,2,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",313,"0","0.013",,
